osm_id,name,type
"575577875",,house
"575577877",,house
"575577879",,house
"575577881",,
"575577883",,
"575577885",,
"575577887",,
"575577889",,
"575577891",,
"575577893",,
"575597147",,
"575597149",,
"575597151",,
"575597153",,
"575597154",,
"575597156",,
"575597157",,house
"575597160",,
"575597161",,
"575597163",,
"575597165",,
"575597166",,
"575597168",,
"575650524",,
"575650525",,
"575650526",,
"575650527",,
"575650528",,
"575650529",,
"575650530",,
"575650531",,house
"575650532",,house
"575650533",,
"575650534",,
"575650535",,
"575650536",,
"575650537",,
"575650538",,
"575699102",,
"575699103",,
"575699104",,
"575699105",,
"575701957",,
"575701958",,house
"575701959",,
"575701960",,
"575701961",,
"575701962",,
"575701963",,
"575701964",,
"575701965",,
"575701966",,
"575701967",,house
"575701968",,house
"575701969",,house
"575701970",,
"575701971",,
"575701972",,
"575701973",,
"575701974",,
"575701975",,
"575701976",,
"576016026",,house
"576016027",,house
"576016029",,house
"576016031",,
"576016033",,house
"576016034",,house
"576016035",,house
"576029973",,house
"576029974",,house
"576029975",,
"576029976",,
"576029977",,
"576029978",,
"576029979",,
"576029980",,
"576648315",,
"576648316",,
"576648317",,
"576648318",,
"576648319",,
"576648320",,
"576648321",,
"576648322",,
"576648323",,
"576648324",,
"576648325",,
"576648326",,
"576648327",,
"576648328",,garage
"576648329",,
"576648330",,
"576678413",,
"576678415",,
"576678417",,
"576678419",,
"576678420",,
"576678421",,
"576678422",,
"576678423",,
"576848813",,garages
"576848814",,garages
"576848815",,
"577777469",,apartments
"577777470",,apartments
"577777471",,apartments
"577777472",,apartments
"577777473",,apartments
"577777474",,apartments
"577784907",,
"577784908",,
"577784909",,
"577784910",,
"577784912",,
"577784913",,
"577847957",,garages
"577847959",,garages
"577847960",,garages
"577847961",,garages
"577847962",,
"577847963",,
"577847964",,
"577847966",,
"578038127",,construction
"579486733",,
"579486735",,
"579588564",,
"579588566",,
"579588568",,
"579588570",,
"579599047",,
"579599048",,
"579599049",,
"579599050",,
"579599051",,
"579732991",,
"579732992",,
"579732993",,
"579732994",,
"579732995",,
"579732996",,
"579732997",,
"579732998",,
"579732999",,
"579733000",,
"579733001",,
"579733002",,
"579733003",,
"579733004",,
"579733005",,
"579733006",,
"579733007",,
"579895852",,
"579895853",,
"579895854",,
"579895855",,
"579895856",,
"579895857",,
"579895858",,
"579895859",,
"579895860",,
"579895861",,
"579895862",,
"579895863",,house
"579895864",,
"579895865",,house
"579895866",,
"579895867",,
"579895868",,
"580099386",,
"580099387",,
"580099388",,
"580099389",,
"580099390",,
"580099391",,
"580220531",,
"580220532",,
"580220534",,
"580220535",,
"580220537",,
"580220539",,detached
"580220541",,detached
"580969921",,
"580969923",,
"580969927",,
"580982462",,
"582319130",,
"582319131",,
"582319132",,
"582319133",,
"582319134",,
"582319135",,
"582319136",,
"582319137",,
"582319138",,
"582479905",,house
"582479906",,house
"582479907",,house
"582479908",,house
"582522278",,house
"582522279",,house
"582522280",,house
"582522281",,house
"582522282",,house
"582522283",,garages
"582522285",,
"582522286",,
"582522287",,
"582522290",,
"582522291",,
"582522292",,
"582522293",,
"582522294",,
"582522295",,
"582522296",,
"582522297",,
"582522298",,
"582522299",,house
"582522300",,
"583238664",,
"583238667",,
"583238670",,
"583238672",,
"583238675",,apartments
"583239766",,
"583239768",,
"583239770",,
"583239772",,
"583440335",,
"583440336",,house
"583440337",,house
"583440338",,house
"583440339",,house
"584205141",ЈЗУ Универзитетски Инстит,
"584355853",,
"584355854",,
"584355855",,
"584355856",,
"584355857",,residential
"584460673",,house
"585158923",,
"585626229",,
"585626230",,
"585626231",,roof
"585626234",,
"585626235",,house
"585626236",,
"585626237",,
"585626238",,
"585626239",,
"585626240",,
"585626241",,
"585626242",,
"585626243",,
"585626249",,
"585626250",,
"585626251",,
"585626252",,
"585626253",,
"585626254",,
"585711089",,
"585711090",,
"585711091",,
"585711092",,
"585711093",,
"585711094",,
"585711095",,
"585711096",,
"585711097",,
"585711098",,apartments
"585746405",,
"585746406",,
"585746407",,
"585746408",,
"585746409",,
"585746410",,
"585746411",,
"585746412",,
"585746413",,
"585746414",,
"585746416",,
"585858066",,
"585858067",,
"585858068",,
"585858069",,
"585858070",,
"585858071",,
"585858072",,
"585858073",,
"585858074",,
"585858075",,apartments
"585858076",,
"585858077",,
"585858078",,
"586366451",,apartments
"586366452",,
"586366453",,
"586366454",,
"586366455",,
"586366456",,
"586366457",,
"586366458",,
"586366459",,
"586366460",,
"586366461",,
"586366462",,
"586366463",,
"586366464",,apartments
"586366465",,
"586366466",,
"586366467",,
"586366468",,apartments
"586366469",,apartments
"586366470",,
"586366471",,house
"586366472",,garages
"586366473",,garages
"586366474",,garages
"586366475",,garages
"586366477",,garages
"586366478",,garages
"586578945",,
"587843385","Спортска Сала ,,Јане Санда",
"587843393",Hotel Russia,hotel
"588145498",,
"588145499",,
"588145500",,
"588145501",,
"588145502",,
"588145503",,
"588145504",,
"588145505",,
"588145506",,
"588420780",Такси Вардар,
"588687227",,
"588687228",,
"588687231",,
"588687232",,
"588688522",,
"588783246",,
"588783247",,garages
"588783248",,garages
"588783249",,garages
"588783250",,garages
"588783253",,
"588783254",,
"588783255",,
"588783256",,
"588783257",,
"588783258",,
"588783259",,house
"588783260",,
"588783261",,house
"588783262",,
"588783263",,
"588783264",,
"588783265",,
"588783266",,
"588783267",,house
"588783268",,
"588804347",,
"588804348",,
"588804349",,
"588804350",,
"588804351",,
"588804352",,
"588804353",,
"588804354",,
"588804355",,
"589207618",,
"589207619",,
"589207620",,
"589207622",,
"589207623",,
"589207624",,
"589207625",,
"589207626",,
"589207627",,
"589207628",,
"589207629",,
"589207630",,
"589208427",,
"589209073",,
"589209074",,
"589209075",,
"589209076",,
"589209077",,
"589209078",,
"589209079",,
"589209080",,
"589209081",,
"589209082",,
"589255126",,
"589255127",,
"589255128",,
"589255129",,
"589852687",,
"589852688",,
"590861150","78",house
"590861729",,house
"590862189",,house
"590862191",,house
"590862193",,house
"590862194",,house
"590862196",,house
"590864151",,house
"590864152",,house
"591256132",Водовод и канализација,
"595087035",Нептун Македонија,commercial
"596896589",,
"597255167",,
"597255180",,
"597255184",,
"597255186",,
"597255194",,
"597255197",,
"597255198",,
"597255199",,storage_tank
"597255200",,storage_tank
"601116170",Hostel Kalonis Central,hostel
"601326593",Смилевски Конгрес,parking
"603964774",,
"603964775",,
"603964776",,
"603964777",,
"603964778",,
"603964779",,
"604418670",,
"604418671",,
"604418672",,residential
"604418673",,residential
"604418674",,residential
"604418675",,residential
"606777949",Wingair Team,commercial
"607137484",,
"607137486",,apartments
"607137490",,apartments
"607137493",,apartments
"607137496",,
"607137498",,apartments
"609214880",,
"609214881",,
"611087544",,
"611087545",,
"613056177",,
"613056178",,
"613512923",,residential
"613548454",,
"613548455",,
"613548456",,
"613902029",Ibis Skopje City Center,house
"613902031",,parking
"614392676",,construction
"614394713",,residential
"614394714",,residential
"616250328",,ruins
"616372140",Riverside Haven,guest_house
"616372535",Hillside Haven,guest_house
"617201646",,residential
"617201648",,residential
"617201651",,residential
"617201652",,residential
"617201653",,construction
"618007305",,roof
"618009924",,roof
"618009929",Платформа на Милениумскио,
"618009930",,
"618012090",,
"618012091",,
"618012092",,
"618012093",,
"618012094",,
"618200075",,grandstand
"618200076",,grandstand
"618957833",,
"618957834",,
"619284570",,
"619284572",,
"619504901",,
"619504902",,
"619507319",,
"619507320",,
"619507321",,
"619507322",,
"619511688",,
"619511689",,
"619511690",,
"619511691",,
"619511692",,
"619511693",,
"619511694",,
"619511695",,
"619772979",,
"619772980",,
"619795383",,
"619795385",,
"619795388",,
"619807482",,
"619807484",,
"619807487",,
"619826041",,
"619826042",,
"619826043",,
"619826044",,
"619826045",,
"619826046",,
"619826047",,
"619826048",,
"619826049",,
"619826050",,
"619826051",,
"619826052",,
"619826053",,
"619826054",,
"619826055",,
"619826056",,
"620074831",,commercial
"620114261",,
"620114264",,
"620114268",,house
"620114273",,house
"620114279",,house
"620114283",,house
"620128377",,house
"620128378",,house
"620128379",,house
"620128381",,house
"620128385",,house
"620128388",,house
"620128391",,house
"620128393",,house
"620128395",,house
"620128396",,
"620128397",,
"620128398",,
"620128399",,
"620128400",,
"620128401",,
"620128402",,
"620131922",,
"620131923",,
"620574081",,house
"620740293",,house
"620740294",,house
"620740295",,house
"620740296",,house
"620740298",,
"620904796",,
"620904798",,house
"620904800",,house
"620904801",,house
"620904802",,house
"620904803",,house
"620904804",,house
"620904805",,house
"620904806",,house
"620904807",,house
"620904808",,house
"620904809",,house
"620904810",,house
"620904811",,house
"620904812",,house
"620904813",,house
"620904814",,house
"620904815",,house
"620904816",,house
"620904817",,house
"620904818",,house
"620904819",,house
"620904820",,house
"620927132",,house
"620927133",,
"620927134",,
"621294366",,
"621294367",,
"621294368",,
"621294369",,
"621296402",,
"621296403",,
"621296404",,
"621296405",,
"621296406",,
"621296407",,
"623360088",Симфони Солутионс,
"623776410",,
"625001111",,house
"625006750",,
"626388833",,house
"626388834",,house
"626388835",,
"626388836",,
"626388837",,
"626388838",,
"626388839",,house
"627273366",,apartments
"627274467",,retail
"627282847",,apartments
"629238302",,
"629238629",,
"629238632",,
"629238910",,
"629238911",,
"629238913",,
"629238914",,
"629238915",,
"629238923",,
"629238924",,
"629238925",,
"629238940",,
"629238941",,
"629239032",,
"629239059",,
"629239064",,
"629239075",,
"629239076",,
"629239134",,
"629239135",,
"631958203",,commercial
"631958204",,commercial
"631958205",,commercial
"631958368",,commercial
"638016422",,
"640268324",,train_station
"643291181",,
"643291182",,
"643291183",,
"643291184",,
"643292014",,
"644263600",,
"646068461",,
"646068462",,
"646781447",,
"646782235",,
"646782236",Бугарска Амбасада,
"646783454",,
"647029284",,
"647499873",,
"647499874",,roof
"647499877",,
"647499878",,
"647499879",,
"647499880",,
"647499882",,
"648569249",,
"648569250",,
"648569251",,
"648569252",,
"648569253",,
"648569254",,
"648569255",,
"648569256",,garages
"648569257",,garages
"648569258",,garages
"648569259",,
"648584429",,
"648584431",,
"648584432",,
"648584433",,
"648584434",,
"648584435",,
"648584437",,
"648584438",,
"648584439",,
"648584440",,
"648584441",,
"648715800",,
"648715801",,
"648727262",,
"648727263",,
"648870119",,
"649296374",,
"649296375",,
"649296376",,
"649296377",,
"649296378",,house
"649296379",,
"649296380",,
"649296381",,
"649296382",,
"650687898",,house
"650687901",,house
"650687908",,house
"650687911",,house
"650687914",,house
"651196656",,
"651646610",,house
"651679490",,
"651764118",,
"651764119",,
"651913502",,
"652763787",,
"652763788",,
"652942867",,
"652942868",,
"653153345",,
"653156007",,house
"653163291",,
"653177416",,
"653182591",,
"653182594",,
"653182596",,
"653240903",,
"653709075",,
"653709076",,
"653709077",,
"653725030",,
"653725031",,
"653734216",,
"653734217",,
"653734218",,
"653734219",,
"653734220",,
"653791227",,
"653791228",,
"653791229",,
"653791232",,
"653791233",,
"653797294",,
"653798231",,
"653798232",,
"653798233",,
"653800119",,
"654037942",,apartments
"654193577",,house
"654193578",,house
"654223216",,
"654223930",,
"654223931",,
"654223932",,
"654223933",,
"654237593",,
"654237923",,
"654240741",,
"654240742",,office
"654245279",,
"654245280",,
"654245281",,
"654245282",,
"654331673",,
"654331675",,
"654331677",,
"654331679",,
"654331681",,
"654331683",,
"655030015",,
"655031702",,
"655253339",,
"655253340",,
"655253341",,
"655254804",,
"655254805",,
"655254806",,
"655254807",,
"655254808",,
"655254809",,
"655255146",,
"655325600",,
"655325601",,
"655325602",,
"655325603",,
"655325604",,
"655325605",,
"655325606",,
"655325607",,
"655331209",,
"655331210",,
"655331212",,residential
"655331213",,
"655331215",,
"655331216",,
"655331218",,
"655354704",,
"655354705",,
"655354706",,
"655354707",,
"655465042",,
"655465043",,
"655734745",,
"655734746",,
"655734747",,
"655734748",,
"655734749",,
"655734750",,
"655734751",,
"655734752",,
"655734753",,
"655734754",,
"655873482",,
"655873483",,
"655873485",,
"655873590",,
"655873592",,
"655894740",DoubleTree by Hilton Skopje,hotel
"655952305",,
"655978355",,
"659866095",BMW Service Bimmer,
"660685152",,
"660685153",,
"660685154",,
"660789859",,
"660789860",,
"660789861",,
"660789862",,
"660789863",,
"660789864",,
"660789865",,
"660789866",,
"660789867",,
"660789868",,
"660792066",,
"660847273",,
"660895731",,
"660895732",,
"660895733",,
"660895734",,
"660895735",,
"660895736",,
"660895737",,
"660895738",,
"660895739",,
"660895740",,
"660895741",,
"660895742",,
"660895743",,
"660917816",,
"660917817",,
"660917820",,
"660917821",,
"660917823",,
"660917824",,
"660917825",,
"660917826",,
"660917827",,
"660917828",,
"660917829",,
"660917830",,
"660917831",,
"660917832",,
"660918778",,
"660918779",,
"661009154",,
"661009156",,
"661009157",,
"661009158",,
"661009159",,
"661009160",,
"661009161",,
"661009162",,
"661009163",,
"661009165",,
"661009166",,
"661009167",,
"661009168",,
"661009169",,
"661009170",,
"661009171",,
"661299071",,
"661299072",,
"661299073",,
"661299074",,
"661299075",,
"661299076",,
"661299077",,
"661299078",,
"661299079",,
"661602548",,
"661602549",,
"661602550",,
"661602551",,
"661602552",,
"661602553",,
"661602554",,
"661602555",,
"661602556",,
"661602557",,residential
"661602558",,
"661602559",,residential
"661602560",,
"661602561",,
"661602562",,
"661602563",,
"661602564",,
"662626999",,
"662627000",,
"662627001",,
"662627002",,
"662627003",,
"662969333",,
"662969334",,
"662969335",,
"662969336",,
"662969337",,apartments
"662969338",,
"663940151",,
"663940153",,
"663940154",,
"663940156",,
"663940158",,
"663940160",,
"663940161",,
"663940164",,
"664605691",,
"664605692",,
"664605696",,
"664605697",,
"664612599",Амбуланта Лисиче,hospital
"664637423",,
"664637424",,
"664637425",,
"664637427",,
"664637428",,
"664709413",,
"664709414",,
"664792867",,
"664792868",,
"664792869",,
"664792870",,
"664792871",,
"664792872",,
"665158251",,
"665158252",,
"665158253",,
"665158256",,
"666346091",,
"666346092",,
"666346093",,
"666346094",,
"666347307",,
"666487817",,
"666487818",,apartments
"666487819",,
"666487821",,
"666487823",,
"666487824",,
"666487827",,
"666487829",,
"666487831",,
"667556857",,
"667556859",,
"667556863",,
"667556867",,
"667556869",,
"667556871",,
"667556878",,
"667556882",,
"667565945",,
"667565946",,
"667565947",,
"667565948",,
"667565949",,
"667565950",,
"667565951",,
"667565952",,
"667565953",,
"667565954",,
"667568919",,
"667568921",,
"667568923",,
"667568926",,house
"667568931",,
"667745147",,
"667745148",,
"667745149",,
"667745150",,
"667745151",,
"667745152",,
"667745153",,
"667745154",,
"668339499",,
"668339500",,
"668339501",,
"668339502",,
"668339503",,
"668339504",,
"668339505",,
"668339506",,
"668339507",,
"668339508",,
"668339509",,
"668348916",,kindergarten
"668348917",,
"668348918",,
"668348919",,
"668772478",Euro Activa,roof
"669008855",,
"669008856",,
"669008857",,
"669008858",,
"669008859",,
"669305201",,
"669330670",,
"669330671",,
"669417568",Okta,roof
"669417572",,
"669417574",,
"669417576",,
"669417578",,
"669509576",,
"669534109",,
"669534110",,
"669534111",,
"669596124",,
"669596125",,
"669719399",,
"669756242",,residential
"669835044",,house
"669835045",,house
"669836082",,house
"669836083",,house
"669836087",,house
"669836088",,house
"669836089",,house
"669836090",,house
"669836092",,house
"669836093",,house
"669836094",,house
"669841170",,house
"669841171",,house
"669841172",,house
"669841173",,house
"669841174",,house
"669841597",,house
"669841598",,house
"669841599",,house
"669854115",Макпетрол,roof
"669977012",,
"669982051",,
"669982052",,
"669982056",,
"669982058",,
"669989832",,
"669992456",,house
"669994503",,house
"669994505",,house
"669999957",,
"670025455",,
"670025456",,
"670025457",,
"670025514",,residential
"670027338",,
"670027340",,
"670029742",Лукоил,fuel
"670029743",Лукоил,roof
"670029952",,residential
"670031232",,house
"670031234",,house
"670031235",,house
"670031236",,house
"670031238",,house
"670031243",,house
"670031246",,house
"670031248",,residential
"670031251",,residential
"670031253",,house
"670031256",,house
"670031259",,house
"670031262",,house
"670031265",,house
"670031270",,house
"670031271",,house
"670031272",,house
"670031273",,house
"670033075",,house
"670033076",,house
"670033077",,house
"670033079",,house
"670033080",,house
"670033096",,
"670033098",,
"670033101",,
"670055623",,house
"670055624",,house
"670055625",,house
"670055627",,house
"670055628",,house
"670055629",,house
"670055630",,house
"670055631",,house
"670055632",,house
"670055633",,house
"670070322",,
"670070323",,
"670070324",,
"670070325",,
"670070326",,
"670070327",,
"670071933",,house
"670071934",,house
"670071935",,house
"670071968",,
"670072607",,
"670072608",,
"670072609",,
"670072610",,house
"670072611",,
"670072612",,
"670072613",,
"670072614",,
"670072615",,
"670072616",,
"670072617",,
"670072618",,
"670073692",,
"670073693",,
"670075204",,house
"670075205",,house
"670075206",,house
"670078187",,house
"670078188",,house
"670078189",,house
"670078745",,
"670078746",,
"670078747",,
"670078748",,
"670078749",,
"670078750",,
"670078751",,
"670078752",,
"670078753",,
"670078754",,
"670078755",,
"670078756",,
"670078757",,
"670078758",,
"670078759",,
"670078760",,
"670078761",,
"670078762",,
"670078763",,
"670078764",,
"670078765",,
"670078766",,
"670078767",,
"670082041",,house
"670082042",,house
"670082043",,house
"670082044",Амбуланта Волково,hospital
"670083505",,house
"670083507",,house
"670083512",,house
"670083516",,house
"670085202",,residential
"670087750",,house
"670087751",,house
"670087752",,house
"670087753",,house
"670091193",,residential
"670091194",,residential
"670091195",,residential
"670091196",,residential
"670091231",,residential
"670091233",,residential
"670091236",,residential
"670093884",,house
"670095278",,house
"670095279",,house
"670095280",,house
"670095281",,house
"670095282",,house
"670095283",,house
"670095284",,house
"670095285",,house
"670095286",,house
"670095288",,house
"670095289",,house
"670095290",,house
"670095291",,house
"670095292",,house
"670095293",,house
"670095294",,house
"670106429",,residential
"670106430",,residential
"670106431",,residential
"670112269",,residential
"670112271",,residential
"670112273",,residential
"670112277",,residential
"670112279",AUTO SERVIS,garage
"670255674",,house
"670255675",,house
"670256633",,
"670256634",,
"670256649",,
"670256650",Макпетрол,roof
"670259389",,house
"670259390",,house
"670259391",,house
"670259392",,house
"670259393",,house
"670259394",,house
"670259395",,house
"670259396",,house
"670259397",,house
"670259398",,house
"670259399",,house
"670259400",,house
"670259683",,
"670262343",,house
"670262345",,house
"670263091",,house
"670264085",,house
"670264911",,house
"670264912",,house
"670264915",,house
"670264916",,residential
"670265997",,house
"670266001",,house
"670266003",,house
"670266006",,house
"670266656",,retail
"670267110",,residential
"670267321",,house
"670267645",,residential
"670267902",,house
"670267903",,house
"670267909",,house
"670267910",,house
"670268183",,
"670268660",NAS,roof
"670271256",,
"670271257",,
"670271258",,
"670271261",,
"670271264",,
"670271267",,
"670271926",,residential
"670271927",,residential
"670272734",,
"670272735",,house
"670272737",,
"670272738",,
"670272739",,
"670272740",,
"670272741",,house
"670273452",,house
"670273453",,house
"670273455",,house
"670273456",,house
"670273457",,house
"670273929",,house
"670273930",,house
"670273936",,house
"670273937",,house
"670273938",,house
"670273939",,house
"670273940",,house
"670276159",,house
"670276160",,house
"670276611",,roof
"670277005",,church
"670277950",,
"670277951",,residential
"670277952",,residential
"670279470",,house
"670279471",,house
"670279472",,house
"670280045",,house
"670280052",,roof
"670281028",,house
"670281029",,house
"670281030",,house
"670281291",,
"670281292",,
"670281293",,
"670281294",,
"670282690",,house
"670282691",,house
"670282692",,house
"670283349",,house
"670285493",,residential
"670286204",,house
"670286205",,house
"670286206",,house
"670286207",,house
"670286208",,house
"670287481",,residential
"670287482",,residential
"670289152",,house
"670289153",,house
"670289154",,house
"670290828",,house
"670291287",,house
"670291288",,house
"670291289",,house
"670291290",,house
"670291291",,house
"670291292",,house
"670291293",,house
"670291294",,house
"670291295",,house
"670291296",,house
"670291297",,house
"670291298",,house
"670291299",,house
"670291300",,house
"670291301",,house
"670291302",,house
"670291303",,house
"670291304",,house
"670292513",,house
"670292514",,house
"670292515",,house
"670292516",,house
"670294515",,house
"670294516",,house
"670294517",,house
"670294518",,house
"670294519",,house
"670294520",,house
"670294521",,house
"670294522",,house
"670294523",,house
"670294524",,house
"670294525",,house
"670294526",,house
"670294527",,house
"670294528",,house
"670294529",,house
"670294530",,house
"670294531",,house
"670294605",,house
"670294607",,house
"670294608",,house
"670294710",,house
"670296442",,house
"670296443",,house
"670297275",Kipper,supermarket
"670297276",Super Market Age 06,supermarket
"670297285",Dentin,service
"670297450",,house
"670297451",,house
"670297452",,house
"670297821",,
"670297822",,
"670297823",,
"670297824",,
"670297825",,
"670297826",,
"670297827",,
"670297828",,
"670297829",,
"670298972",,house
"670299381",,house
"670299382",,house
"670300810",,house
"670300811",,house
"670300812",,house
"670300813",,house
"670300814",,house
"670300815",,house
"670300816",,house
"670300817",,house
"670300818",,house
"670300819",,house
"670300820",,house
"670300821",,house
"670300822",,house
"670300823",,house
"670300824",,house
"670301015",,roof
"670301016",,house
"670301019",,house
"670302736",,house
"670302737",,house
"670302738",,house
"670302739",,house
"670302741",,house
"670302742",,house
"670302743",,house
"670302744",,house
"670302745",,house
"670302746",,house
"670302747",,house
"670303175",,house
"670303176",,house
"670303177",,house
"670303178",,house
"670303179",,house
"670303713",,house
"670303714",,house
"670303715",,house
"670303716",,house
"670303717",,apartments
"670303718",,house
"670303832",,residential
"670303833",,house
"670303834",,house
"670303839",NLB Banka,bank
"670303840",,church
"670306575",,
"670309417",Roleks Market,supermarket
"670312633",,residential
"670312635",,residential
"670312636",,residential
"670316022",,
"670316023",,house
"670316024",,house
"670316025",,house
"670317586",,house
"670317606",,house
"670318470",,
"670318473",,
"670321859",,
"670321860",,
"670321861",,
"670321862",,
"670323591",,residential
"670323595",,residential
"670323994",,house
"670328504",,house
"670330404",,roof
"670330591",,residential
"670330594",,residential
"670331590",,house
"670332451",,
"670332551",,house
"670332553",,house
"670332556",,house
"670332557",,house
"670332560",,house
"670332561",,house
"670332562",,house
"670332563",,house
"670332564",,house
"670332566",,house
"670332567",,house
"670332568",,house
"670332569",,house
"670332570",,house
"670332571",,house
"670332572",,house
"670336830",,house
"670338660",,house
"670338663",,house
"670338665",,house
"670338671",,house
"670338674",,house
"670338676",,house
"670338679",,house
"670338682",,house
"670500850",,residential
"670500851",,residential
"670500852",,residential
"670500853",,residential
"670500854",,residential
"670500855",,residential
"670500857",,residential
"670500858",,residential
"670500860",,residential
"670503117",,house
"670503981",,house
"670503982",,house
"670503983",,house
"670505509",,house
"670505511",,house
"670505514",,house
"670506864",,house
"670506865",,house
"670506866",,house
"670506867",,house
"670507524",,house
"670507829",,house
"670508433",,house
"670508434",,house
"670510370",,house
"670510371",,house
"670510372",,house
"670510373",,house
"670510374",,house
"670511890",,house
"670514763",,house
"670515363",,house
"670515365",,house
"670515366",,house
"670515367",,house
"670515368",,house
"670515369",,house
"670515370",,house
"670515774",,
"670515775",,
"670515776",,
"670515777",,
"670515778",,
"670515779",,
"670515780",,
"670515781",,
"670515782",,
"670515783",,
"670515784",,
"670515785",,
"670515786",,
"670515787",,
"670515788",,
"670515789",,
"670515790",,
"670515791",,
"670517368",,
"670517369",,
"670517371",,residential
"670517372",,residential
"670517373",,residential
"670517374",,residential
"670517375",,residential
"670517376",,residential
"670517377",,residential
"670517378",,residential
"670517411",,
"670517549",,house
"670517550",,house
"670517551",,house
"670517552",,house
"670517554",,house
"670517555",,house
"670517556",,house
"670521434",,residential
"670521438",,house
"670521441",,
"670521442",,house
"670523200",,residential
"670533431",,house
"670533432",,house
"670533462",,residential
"670533464",,residential
"670533465",,residential
"670533470",,residential
"670533472",,residential
"670533475",,residential
"670533478",,residential
"670533480",,residential
"670533483",,residential
"670533485",,residential
"670536470",,house
"670536472",,house
"670536474",,house
"670536476",,
"670537296",,residential
"670537297",,dentist
"670538208",,house
"670538209",,house
"670538210",,house
"670538211",,house
"670538212",,house
"670538213",,house
"670538214",,
"670538240",,house
"670538241",,house
"670538242",,house
"670538243",,house
"670538244",,house
"670538245",,house
"670538246",,house
"670538247",,house
"670538248",,house
"670538249",Pizza Haus 3,retail
"670538700",,house
"670540185",Zlaten Kup Market,commercial
"670540186",,residential
"670540187",,residential
"670548643",,house
"670548647",,house
"670548650",,house
"670548653",,house
"670548654",,house
"670548657",,house
"670548660",,house
"670548662",,house
"670548946",,house
"670548947",,house
"670549402",,house
"670549403",,house
"670550466",,house
"670550469",,house
"670551651",,house
"670551652",,house
"670551653",,house
"670551654",,house
"670557032",,house
"670557034",,house
"670557036",,house
"670557037",,house
"670557057",Окта,roof
"670562038",,house
"670565078",,residential
"670565082",,residential
"670566208",,residential
"670566210",,residential
"670566214",,residential
"670566218",,residential
"670566220",,residential
"670566221",,residential
"670568526",,house
"670568527",,house
"670568528",,house
"670568529",,house
"670568530",,house
"670568531",,house
"670568532",,house
"670568533",,house
"670568534",,house
"670568535",,house
"670568536",,house
"670571447",,residential
"670572160",,
"670572161",,
"670572162",,
"670572163",,
"670572164",,
"670572165",,
"670572166",,
"670572167",,
"670572168",,
"670572169",,
"670572170",,
"670573912",,house
"670573913",,house
"670573914",,house
"670573915",,house
"670573916",,house
"670573917",,house
"670575999",,residential
"670576000",,residential
"670576002",,residential
"670576005",,residential
"670576007",,residential
"670576009",,residential
"670576012",,residential
"670577749",,
"670577752",,
"670577754",,
"670577757",,
"670577759",,
"670577762",,
"670578055",,house
"670578058",,house
"670578060",,house
"670578062",,house
"670578063",,apartments
"670581145",,
"670581146",,house
"670581149",,house
"670581151",,house
"670581152",,house
"670582795",,house
"670582796",,house
"670582902",,house
"670584799",,house
"670584800",,house
"670584801",,house
"670584893",Макпетрол,roof
"670584900",Макоил,roof
"670586199",,house
"670586200",,house
"670586201",,house
"670586202",,house
"670586203",,house
"670586204",,house
"670586205",,house
"670586206",,house
"670586207",,house
"670586208",,house
"670586209",,house
"670586210",,house
"670586211",,house
"670587962",,house
"670587963",,house
"670587964",,house
"670587965",,house
"670587966",,house
"670588874",,house
"670599206",,house
"670599207",,house
"670599208",,house
"670599209",,house
"670599210",,house
"670599211",,house
"670599212",,house
"670599216",,house
"670599217",,house
"670599218",,house
"670599219",,house
"670599220",,house
"670599221",,house
"670599222",,house
"670599223",,house
"670599227",,house
"670599991",,house
"670599992",,house
"670599993",,house
"670599994",,house
"670599995",,house
"670605107",,house
"670605108",,house
"670605109",,house
"670605110",,house
"670610267",,house
"670610268",,house
"670610269",,house
"670610270",,church
"670610271",,house
"670610272",,house
"670610273",,apartments
"670610274",Halkbank,bank
"670610278",,house
"670610279",,house
"670610280",PlayStation Club,retail
"670610281",,house
"670610282",,house
"670610284",,house
"670610286",,house
"670610287",,retail
"670610289",,house
"670610290",,house
"670610291",,house
"670610292",,house
"670733076",,house
"670733510",,house
"670733513",,house
"670733515",,house
"670736879",,house
"670736880",,house
"670736881",,house
"670736882",,house
"670737475",,house
"670738079",,house
"670738080",,house
"670738081",,house
"670738082",,house
"670738083",,house
"670738087",,house
"670738089",,house
"670738090",,mosque
"670739247",,residential
"670739250",,residential
"670739251",,residential
"670739252",Market Luli,
"670739905",,house
"670743711",,house
"670743712",,house
"670743713",,house
"670746738",,house
"670747890",,house
"670747891",,house
"670747892",,house
"670747894",,house
"670747896",,house
"670748694",,house
"670751093",,house
"670751615",,residential
"670751617",,residential
"670751619",,residential
"670751621",,residential
"670751622",,residential
"670754359",,house
"670761767",,house
"670761768",,house
"670761769",,house
"670761770",,house
"670761771",,house
"670762217",,house
"670762220",,house
"670762222",,house
"670762223",,house
"670762224",,house
"670762225",,house
"670762226",,house
"670762227",,house
"670762229",,house
"670762230",,house
"670762231",,house
"670762232",,house
"670762233",,house
"670762234",,house
"670766508",,residential
"670766509",,residential
"670766510",,residential
"670766511",,residential
"670766512",Lingua Plus,
"670767199",,house
"670767200",,house
"670768084",,house
"670768100",,apartments
"670770405",,house
"670773061",,house
"670773062",,house
"670773064",,house
"670773066",,house
"670773067",,house
"670773068",,house
"670781103",,residential
"670781396",,house
