osm_id,name,ref,type,oneway,bridge,maxspeed
"176002174",,,track,"0","0",
"176002180",,,living_street,"0","0",
"176002182",,,living_street,"0","0",
"176002184",,,unclassified,"0","0",
"176002185",,,track,"0","0",
"176002187",,,track,"0","0",
"176002190",,,unclassified,"0","0",
"176002192",,,track,"0","0",
"176002195",,,living_street,"0","0",
"176002197",,,living_street,"0","0",
"176002199",,,living_street,"0","0",
"176002201",,,living_street,"0","0",
"176002206",,,living_street,"0","0",
"176002208",,,track,"0","0",
"176027305",Бапчор,,residential,"0","0",
"176036019",,,service,"0","0",
"176036020",,,service,"0","0",
"176036028",,,service,"0","0",
"176036029",,,service,"0","0",
"176036030",Павел Шатев,,residential,"0","0",
"176037698",,,service,"0","0",
"176041622",,,service,"1","0",
"176041623",,,service,"1","0",
"176043739",,,service,"0","0",
"176043740",,,service,"0","0",
"176043741",,,service,"0","0",
"176043742",,,service,"1","0",
"176043743",,,service,"0","0",
"176043745",,,service,"0","0",
"176043746",,,service,"0","0",
"176043748",,,service,"0","0",
"176044285",Катна Гаража - Тутунска Ба,,service,"0","0",
"176049926",,,service,"0","0",
"176049942",,,service,"0","0",
"176051977",Ѓуро Стругар,,pedestrian,"0","0",
"176051978",Луј Пастер,,pedestrian,"0","0",
"176152969",,,service,"0","0",
"176152970",,,service,"0","0",
"176152973",,,service,"0","0",
"176152975",,,service,"0","0",
"176156174",,,service,"0","0",
"176156177",,,service,"0","0",
"176159880",Казанџиска,,pedestrian,"0","0",
"176178022",,,service,"0","0",
"176178024",,,service,"0","0",
"176178025",,,service,"0","0",
"176184713",,,service,"0","0",
"176184714",,,service,"0","0",
"176184715",,,service,"0","0",
"176293208",Томе Пуре,,residential,"0","0",
"176293209",,,service,"1","0",
"176293210",Томе Пуре,,residential,"0","0",
"176293214",Александар Бујнов,,service,"0","0",
"176293216",,,service,"0","0",
"176293218",,,service,"0","0",
"176293219",,,service,"0","0",
"176293221",Ѓoрѓи Костовски,,residential,"0","0",
"176293222",Александар Бујнов,,service,"0","0",
"176293223",Хо Ши Мин,,residential,"0","0",
"176293224",Александар Бујнов,,service,"0","0",
"176293225",Индира Ганди,,tertiary,"0","0",
"176293226",Индира Ганди,,tertiary,"0","1",
"176293227",Хо Ши Мин,,residential,"0","0",
"176293229",,,residential,"0","0",
"176293230",,,residential,"0","0",
"176293232",Душко Поповиќ,,residential,"0","0",
"176293236",,,residential,"0","0",
"176293238",Хо Ши Мин,,residential,"0","0",
"176293239",,,living_street,"0","0",
"176293240",,,residential,"0","0",
"176293242",,,service,"0","0",
"176293243",,,residential,"0","0",
"176293245",Кирил Манчев,,residential,"0","0",
"176301667",,,service,"0","0",
"176301669",,,service,"0","0",
"176304634",,,residential,"0","0",
"176304635",,,service,"0","0",
"176304636",Александар Бујнов,,residential,"0","0",
"176304638",,,service,"0","0",
"176304639",,,service,"0","0",
"176304641",Петар Манџуков,,residential,"0","0",
"176304642",,,residential,"0","0",
"176304643",Петар Манџуков,,residential,"0","0",
"176304644",,,track,"0","0",
"176304646",Блажо Нешков,,residential,"0","0",
"176304647",,,living_street,"0","0",
"176306021",,,residential,"0","0",
"176312069",,,residential,"0","0",
"176312070",,,living_street,"0","0",
"176312071",Дебница,,residential,"0","0",
"176312072",Коста Ристовски,,residential,"0","0",
"176312073",Пребондова,,residential,"0","0",
"176312075",Марко Крале,,living_street,"0","0",
"176312076",Хошимин,,residential,"0","0",
"176312077",Софре Марковски,,residential,"0","0",
"176312078",,,living_street,"0","0",
"176312079",Марјан Лазевски,,residential,"0","0",
"176312080",Хошимин,,residential,"0","0",
"176312081",Зуфер Мусиќ,,service,"0","0",
"176312082",,,service,"0","0",
"176312083",,,living_street,"0","0",
"176312084",,,living_street,"0","0",
"176312085",Хо Ши Мин,,residential,"0","0",
"176312086",,,residential,"0","0",
"176312087",,,residential,"0","0",
"176312088",Петар Чангов,,residential,"0","0",
"176312089",,,service,"0","0",
"176312090",,,residential,"0","0",
"176312091",,,living_street,"0","0",
"176312092",,,residential,"0","0",
"176312093",Приштинска,,residential,"0","0",
"176312094",Љубо Петровиќ,,residential,"0","0",
"176317401",,,footway,"0","0",
"176320638",,,service,"0","0",
"176320640",,,service,"0","0",
"176323703",,,service,"0","0",
"176323704",,,service,"0","0",
"176323705",,,service,"0","0",
"176323706",,,service,"0","0",
"176323713",,,service,"0","0",
"176334065",,,service,"0","0",
"176334070",,,service,"0","0",
"176334073",,,service,"0","0",
"176334426",,,service,"0","0",
"176338613",Јоаким Крчовски,,living_street,"0","0",
"176338615",Максут Садиќ,,living_street,"0","0",
"176338616",,,living_street,"0","0",
"176338617",Самоилова,,residential,"0","0",
"176338620",,,footway,"0","0",
"176338623",,,service,"0","0",
"176338625",,,service,"0","0",
"176338627",,,service,"0","0",
"176338631",,,service,"0","0",
"176338632",,,service,"0","0",
"176338634",,,residential,"0","0",
"176338635","392",,residential,"0","0",
"176338636",,,service,"0","0",
"176341914",,,footway,"0","0",
"176341917",,,footway,"0","0",
"176341921",,,footway,"0","0",
"176341922",,,footway,"0","0",
"176341926",,,footway,"0","0",
"176342018",,,service,"0","0",
"176342019",,,service,"0","0","30"
"176343666",Радика,,residential,"0","0",
"176343671",,,service,"1","0",
"176343672",,,service,"0","0",
"176343683",Трифун Пановски,,residential,"1","0",
"176343687",Роберт Кох,,residential,"0","0",
"176353696",Струма,,residential,"0","0",
"176353697",Трифун Бузев,,residential,"0","0",
"176353698",,,residential,"0","0",
"176353699",Радика,,residential,"0","0",
"176353702",Пелистерска,,residential,"0","0",
"176353705",Огражден,,residential,"0","0",
"176353711",Огражден,,residential,"0","0",
"176353718",Пелистерска,,residential,"0","0",
"176356727",Партизанска 2,,residential,"0","0",
"176356728",,"921",residential,"0","0",
"176356730",Партизанска 2,,residential,"0","0",
"176356731",Партизанска 5,,residential,"0","0",
"176356732",Партизанска 3,,residential,"0","0",
"176356733",Демир Трајко,,residential,"0","0",
"176356734",Партизанска 6,,residential,"0","0",
"176360766",Његошева,,residential,"0","0",
"176360767",Јоаким Осоговски,,residential,"0","0",
"176360768",Бриселска,,residential,"0","0",
"176360769",Урош Џудовиќ,,residential,"0","0",
"176360770",,,residential,"0","0",
"176360775",Љубица Георгиева,,residential,"0","0",
"176360777",Бриселска,,residential,"0","0",
"176360778",Хашка,,residential,"0","0",
"176360780",Душко Бојковски,,residential,"0","0",
"176360783",Будимпештанска,,residential,"0","0",
"176360784",Хашка,,residential,"0","0",
"176360785",Будимпештанска,,residential,"0","0",
"176360787",Варшавска,,tertiary,"0","0","30"
"176360788",Бриселска,,residential,"0","0",
"176361863",,,service,"0","0","30"
"176361864",,,residential,"0","0",
"176361865",Прашка,,residential,"0","0","50"
"176361866",Хелсинки,,residential,"0","0","30"
"176361867",,,service,"0","0","30"
"176361868",Хелсинки,,residential,"0","0","30"
"176361869",Ташкентска,,residential,"0","0","30"
"176361870",,,service,"0","0",
"176361871",Хелсинки,,residential,"0","0","30"
"176361872",,,residential,"0","0",
"176361873",,,residential,"0","0",
"176448571",Димитар Пандилов,,residential,"0","0",
"176448585",,,residential,"0","0",
"176448587",,,residential,"0","0",
"176448595",,,living_street,"0","0",
"176448598",Капештец,,residential,"0","0",
"176448600",Периша Савелиќ,,residential,"0","0",
"176448609",,,residential,"0","0",
"176448619",Питу Гули,,residential,"0","0",
"176448623",Периша Савелиќ,,residential,"0","0",
"176448625",Периша Савелиќ,,residential,"0","0",
"176448627",Партениј Зографски,,residential,"0","0",
"176448632",Партениј Зографски,,residential,"0","0",
"176448650",Мито Хаџивасилев Јасмин,,living_street,"1","0",
"176465601",Тодор Александров,,residential,"0","0",
"176465602",,,residential,"0","0",
"176465603",Тодор Александров,,residential,"0","0",
"176465604",,,residential,"0","0",
"176465608",,,residential,"0","0",
"176465610",,,residential,"0","0",
"176465612",Ловќенска 11,,residential,"0","0",
"176465613",,,residential,"0","0",
"176465614",,,residential,"0","0",
"176465620",Ловќенска 9,,residential,"0","0",
"176465622",Тодор Александров,,residential,"0","0",
"176465623",,,residential,"0","0",
"176465624",Тодор Александров,,residential,"0","0",
"176465625",,,residential,"0","0",
"176465627",Тодор Александров,,residential,"0","0",
"176465629",Ловќенска 9,,residential,"0","0",
"176481136",,,pedestrian,"0","0",
"176481139",,,living_street,"0","0",
"176481141","190",,living_street,"0","0",
"176481146","191",,living_street,"0","0",
"176481148",Јоаким Крчовски,,residential,"0","0",
"176481152",,,service,"0","0",
"176481154",Евлија Челебија,,pedestrian,"0","0",
"176481158",,,service,"0","0",
"176481162",,,service,"0","0",
"176481165",,,service,"0","0",
"176481166",,,residential,"0","0",
"176481170",,,living_street,"0","0",
"176488142",,,service,"0","0",
"176488143",,,footway,"0","0",
"176488144",,,footway,"0","0",
"176488145",,,service,"0","0",
"176488146",,,footway,"0","0",
"176488148",,,service,"0","0",
"176492072",Миле Поп Јорданов,,residential,"0","0",
"176492074",,,service,"0","0",
"176492077",Миле Поп Јорданов,,residential,"0","0",
"176501545",,,service,"0","0",
"176501546",Св. Кирил и Методиј,,secondary,"0","0","50"
"176501550",Љубљанска,,secondary,"0","0","50"
"176501551",,,service,"0","0",
"176501552",,,service,"0","0",
"176511711",,,residential,"1","0",
"176511712",,,service,"0","0",
"176511713",Дрезденска,,residential,"0","0",
"176511714",Анкарска,,residential,"1","0",
"176511715",,,service,"0","0",
"176511717",,,service,"0","0",
"176511718",,,service,"0","0",
"176511720",Генерал Михајло Апостолск,,residential,"0","0",
"176511721",,,residential,"0","0",
"176511723",,,service,"0","0",
"176511724",,,service,"0","0",
"176514705",,,service,"0","0",
"176514706",,,service,"0","0",
"176520337",,,service,"0","0",
"176520339",скупи 12,,residential,"0","0",
"176520342",,,residential,"0","0",
"176520343",,,service,"0","0",
"176520344",скупи 12,,residential,"0","0",
"176520348",,,service,"0","0",
"176520352",,,service,"0","0",
"176520353",,,residential,"0","0",
"176520359",,,service,"0","0",
"176520360",,,living_street,"0","0",
"176520364",,,service,"0","0",
"176520366",скупи 12,,residential,"0","0",
"176520368",скупи 12,,residential,"0","0",
"176525621",,,pedestrian,"0","0",
"176525622",,,pedestrian,"0","0",
"176525623",,,pedestrian,"0","0",
"176529984",,,residential,"0","0",
"176529986",,,service,"0","0",
"176529988",,,living_street,"0","0",
"176529990",,,unclassified,"0","0",
"176529991",,,residential,"0","0",
"176529993",,,residential,"0","0",
"176529999",,,residential,"0","0",
"176530003",,,service,"0","0",
"176530007",,,service,"0","0",
"176530009",Скупи 20,,residential,"0","0",
"176530013",,,track,"0","0",
"176534434",,,footway,"0","0",
"176707484",,,footway,"0","0",
"176707485",,,footway,"0","0",
"176707489",,,footway,"0","0",
"176707490",,,footway,"0","0",
"176713866",,,service,"0","0",
"176713867",,,residential,"0","0",
"176714632",,,service,"0","0",
"176714634",,,service,"0","0",
"176716420",,,footway,"0","0",
"176718391",,,service,"1","0",
"176964421",,,footway,"0","0",
"176964424",,,secondary_link,"1","0",
"176964425",,,footway,"0","0",
